Respondent_ID,Age,Gender,Income_Level,City_Tier,Brand_Name,Price_Fairness,Quality,Availability,Innovation,Customer_Service,Trust,Overall_Preference
R307,48,Male,High,Tier-2,ShopEase,6,6,4,3,7,7,5
R307,48,Male,High,Tier-2,ValueMart,6,3,7,3,3,3,4
R307,48,Male,High,Tier-2,TrendNest,4,5,3,7,5,5,6
R307,48,Male,High,Tier-2,PrimeCart,3,5,6,4,5,4,6
R307,48,Male,High,Tier-2,UrbanChoice,4,7,6,7,7,6,4
R307,48,Male,High,Tier-2,FreshHub,4,6,5,3,3,4,5
R308,33,Male,Low,Tier-2,ShopEase,7,6,7,5,7,7,7
R308,33,Male,Low,Tier-2,ValueMart,5,3,6,3,3,3,3
R308,33,Male,Low,Tier-2,TrendNest,3,4,4,7,4,5,5
R308,33,Male,Low,Tier-2,PrimeCart,4,6,6,3,4,5,4
R308,33,Male,Low,Tier-2,UrbanChoice,3,5,6,5,5,3,2
R308,33,Male,Low,Tier-2,FreshHub,5,7,5,7,7,7,7
R309,42,Female,High,Tier-1,ShopEase,7,7,7,7,5,6,6
R309,42,Female,High,Tier-1,ValueMart,6,3,5,3,3,4,5
R309,42,Female,High,Tier-1,TrendNest,4,5,4,7,7,5,5
R309,42,Female,High,Tier-1,PrimeCart,5,7,6,7,5,7,7
R309,42,Female,High,Tier-1,UrbanChoice,3,5,3,5,6,5,4
R309,42,Female,High,Tier-1,FreshHub,7,7,4,6,7,7,7
R310,36,Male,Medium,Tier-1,ShopEase,6,6,7,4,6,6,5
R310,36,Male,Medium,Tier-1,ValueMart,7,5,5,4,7,6,5
R310,36,Male,Medium,Tier-1,TrendNest,4,6,4,6,6,4,5
R310,36,Male,Medium,Tier-1,PrimeCart,4,6,5,3,5,5,5
R310,36,Male,Medium,Tier-1,UrbanChoice,5,6,5,5,5,6,4
R310,36,Male,Medium,Tier-1,FreshHub,4,5,5,4,5,6,5
R311,36,Female,High,Tier-1,ShopEase,7,7,5,3,4,6,6
R311,36,Female,High,Tier-1,ValueMart,4,3,3,1,3,5,3
R311,36,Female,High,Tier-1,TrendNest,5,6,7,6,7,6,7
R311,36,Female,High,Tier-1,PrimeCart,6,7,5,6,7,7,7
R311,36,Female,High,Tier-1,UrbanChoice,4,3,6,5,5,5,4
R311,36,Female,High,Tier-1,FreshHub,1,6,3,6,6,6,5
R312,47,Male,Medium,Tier-1,ShopEase,7,6,7,7,7,6,7
R312,47,Male,Medium,Tier-1,ValueMart,6,2,6,5,4,4,4
R312,47,Male,Medium,Tier-1,TrendNest,3,3,5,7,5,5,5
R312,47,Male,Medium,Tier-1,PrimeCart,7,7,7,7,6,6,6
R312,47,Male,Medium,Tier-1,UrbanChoice,5,5,4,3,4,5,3
R312,47,Male,Medium,Tier-1,FreshHub,7,6,3,5,5,5,4
R313,45,Female,Medium,Tier-1,ShopEase,7,6,5,3,6,5,6
R313,45,Female,Medium,Tier-1,ValueMart,5,1,4,2,3,3,5
R313,45,Female,Medium,Tier-1,TrendNest,5,6,5,6,5,6,6
R313,45,Female,Medium,Tier-1,PrimeCart,4,5,3,5,2,4,5
R313,45,Female,Medium,Tier-1,UrbanChoice,1,4,5,6,6,4,2
R313,45,Female,Medium,Tier-1,FreshHub,5,4,6,6,7,4,7
R314,45,Female,Medium,Tier-3,ShopEase,6,3,5,5,5,5,5
R314,45,Female,Medium,Tier-3,ValueMart,4,3,5,5,5,4,3
R314,45,Female,Medium,Tier-3,TrendNest,7,6,4,5,7,7,7
R314,45,Female,Medium,Tier-3,PrimeCart,5,7,4,5,6,6,7
R314,45,Female,Medium,Tier-3,UrbanChoice,7,5,7,7,5,4,5
R314,45,Female,Medium,Tier-3,FreshHub,3,6,4,6,6,5,4
R315,48,Female,High,Tier-1,ShopEase,6,4,7,6,6,5,5
R315,48,Female,High,Tier-1,ValueMart,6,2,4,5,3,4,5
R315,48,Female,High,Tier-1,TrendNest,5,4,4,6,5,5,6
R315,48,Female,High,Tier-1,PrimeCart,5,7,5,7,7,7,7
R315,48,Female,High,Tier-1,UrbanChoice,7,7,7,7,7,5,6
R315,48,Female,High,Tier-1,FreshHub,7,7,6,7,5,7,7
R316,38,Male,Medium,Tier-2,ShopEase,2,5,5,3,5,6,5
R316,38,Male,Medium,Tier-2,ValueMart,5,6,7,4,4,5,4
R316,38,Male,Medium,Tier-2,TrendNest,3,6,6,6,5,5,6
R316,38,Male,Medium,Tier-2,PrimeCart,4,5,5,6,6,5,5
R316,38,Male,Medium,Tier-2,UrbanChoice,6,4,5,2,5,4,4
R316,38,Male,Medium,Tier-2,FreshHub,4,7,6,7,5,5,6
R317,43,Male,Medium,Tier-1,ShopEase,5,5,5,5,6,5,5
R317,43,Male,Medium,Tier-1,ValueMart,5,3,5,2,2,5,1
R317,43,Male,Medium,Tier-1,TrendNest,4,5,5,7,4,5,5
R317,43,Male,Medium,Tier-1,PrimeCart,2,4,4,7,6,4,3
R317,43,Male,Medium,Tier-1,UrbanChoice,7,5,7,7,6,6,6
R317,43,Male,Medium,Tier-1,FreshHub,4,6,4,5,5,4,5
R318,36,Male,Medium,Tier-3,ShopEase,6,5,7,5,6,5,5
R318,36,Male,Medium,Tier-3,ValueMart,6,5,5,3,4,5,5
R318,36,Male,Medium,Tier-3,TrendNest,1,4,3,6,4,4,3
R318,36,Male,Medium,Tier-3,PrimeCart,1,4,4,3,4,4,3
R318,36,Male,Medium,Tier-3,UrbanChoice,6,7,6,4,5,5,4
R318,36,Male,Medium,Tier-3,FreshHub,5,4,4,7,6,5,6
R319,41,Female,High,Tier-1,ShopEase,6,6,6,4,6,5,6
R319,41,Female,High,Tier-1,ValueMart,7,3,5,3,3,5,5
R319,41,Female,High,Tier-1,TrendNest,4,6,5,7,6,5,6
R319,41,Female,High,Tier-1,PrimeCart,3,6,4,5,6,5,5
R319,41,Female,High,Tier-1,UrbanChoice,6,7,7,5,6,7,5
R319,41,Female,High,Tier-1,FreshHub,6,6,4,7,7,7,7
R320,37,Male,Medium,Tier-2,ShopEase,4,4,3,4,4,4,4
R320,37,Male,Medium,Tier-2,ValueMart,7,3,6,4,3,3,6
R320,37,Male,Medium,Tier-2,TrendNest,7,6,5,7,5,6,6
R320,37,Male,Medium,Tier-2,PrimeCart,2,7,7,6,7,6,7
R320,37,Male,Medium,Tier-2,UrbanChoice,4,6,5,7,5,7,6
R320,37,Male,Medium,Tier-2,FreshHub,4,6,2,3,7,6,4
R321,39,Female,Medium,Tier-3,ShopEase,7,5,5,6,2,5,6
R321,39,Female,Medium,Tier-3,ValueMart,7,3,7,5,4,3,3
R321,39,Female,Medium,Tier-3,TrendNest,4,2,3,5,2,2,3
R321,39,Female,Medium,Tier-3,PrimeCart,2,7,5,5,7,7,7
R321,39,Female,Medium,Tier-3,UrbanChoice,6,5,6,7,6,6,7
R321,39,Female,Medium,Tier-3,FreshHub,3,5,3,4,6,5,4
R322,43,Female,Medium,Tier-3,ShopEase,6,6,7,6,5,4,7
R322,43,Female,Medium,Tier-3,ValueMart,4,5,6,4,3,4,3
R322,43,Female,Medium,Tier-3,TrendNest,5,6,7,7,6,5,5
R322,43,Female,Medium,Tier-3,PrimeCart,2,5,4,7,7,6,7
R322,43,Female,Medium,Tier-3,UrbanChoice,6,6,4,5,5,5,5
R322,43,Female,Medium,Tier-3,FreshHub,5,7,6,6,6,6,6
R323,31,Male,High,Tier-1,ShopEase,5,7,7,4,4,6,5
R323,31,Male,High,Tier-1,ValueMart,5,5,4,4,4,6,7
R323,31,Male,High,Tier-1,TrendNest,3,3,4,6,5,2,5
R323,31,Male,High,Tier-1,PrimeCart,4,6,4,4,6,5,6
R323,31,Male,High,Tier-1,UrbanChoice,5,5,3,3,3,4,5
R323,31,Male,High,Tier-1,FreshHub,5,6,5,7,7,5,7
R324,55,Female,Low,Tier-3,ShopEase,5,6,6,4,5,6,3
R324,55,Female,Low,Tier-3,ValueMart,5,3,6,4,6,5,5
R324,55,Female,Low,Tier-3,TrendNest,6,4,5,6,4,4,6
R324,55,Female,Low,Tier-3,PrimeCart,4,4,3,5,4,4,6
R324,55,Female,Low,Tier-3,UrbanChoice,3,4,6,6,6,5,5
R324,55,Female,Low,Tier-3,FreshHub,4,4,4,5,4,4,2
R325,30,Male,Medium,Tier-2,ShopEase,7,7,6,6,7,6,7
R325,30,Male,Medium,Tier-2,ValueMart,7,3,6,3,3,4,4
R325,30,Male,Medium,Tier-2,TrendNest,4,7,4,6,7,4,5
R325,30,Male,Medium,Tier-2,PrimeCart,4,6,5,5,6,6,6
R325,30,Male,Medium,Tier-2,UrbanChoice,5,6,2,6,5,5,5
R325,30,Male,Medium,Tier-2,FreshHub,4,4,4,4,4,5,4
R326,28,Male,Low,Tier-2,ShopEase,6,7,7,7,4,7,6
R326,28,Male,Low,Tier-2,ValueMart,6,1,5,2,4,2,4
R326,28,Male,Low,Tier-2,TrendNest,6,6,5,5,6,5,7
R326,28,Male,Low,Tier-2,PrimeCart,5,7,7,4,7,7,6
R326,28,Male,Low,Tier-2,UrbanChoice,3,2,6,4,3,3,3
R326,28,Male,Low,Tier-2,FreshHub,5,4,6,6,3,4,4
R327,47,Female,Medium,Tier-1,ShopEase,4,7,5,4,7,5,4
R327,47,Female,Medium,Tier-1,ValueMart,7,5,4,4,5,5,6
R327,47,Female,Medium,Tier-1,TrendNest,6,5,5,6,7,6,7
R327,47,Female,Medium,Tier-1,PrimeCart,4,7,7,6,7,7,6
R327,47,Female,Medium,Tier-1,UrbanChoice,4,5,6,4,5,4,3
R327,47,Female,Medium,Tier-1,FreshHub,3,4,4,5,4,5,5
R328,44,Female,Medium,Tier-1,ShopEase,6,4,5,6,3,5,6
R328,44,Female,Medium,Tier-1,ValueMart,4,4,7,4,5,6,6
R328,44,Female,Medium,Tier-1,TrendNest,5,7,6,6,7,7,6
R328,44,Female,Medium,Tier-1,PrimeCart,5,7,5,4,7,7,6
R328,44,Female,Medium,Tier-1,UrbanChoice,5,6,4,5,6,7,6
R328,44,Female,Medium,Tier-1,FreshHub,6,5,5,4,5,5,5
R329,43,Female,Medium,Tier-2,ShopEase,4,6,6,4,4,6,2
R329,43,Female,Medium,Tier-2,ValueMart,6,7,7,3,7,7,7
R329,43,Female,Medium,Tier-2,TrendNest,4,6,6,7,5,5,6
R329,43,Female,Medium,Tier-2,PrimeCart,6,7,6,7,6,5,6
R329,43,Female,Medium,Tier-2,UrbanChoice,6,7,6,6,6,6,7
R329,43,Female,Medium,Tier-2,FreshHub,4,3,2,4,4,3,4
R330,43,Male,Medium,Tier-2,ShopEase,7,5,5,6,7,6,6
R330,43,Male,Medium,Tier-2,ValueMart,7,4,5,4,5,4,6
R330,43,Male,Medium,Tier-2,TrendNest,4,4,6,7,4,4,5
R330,43,Male,Medium,Tier-2,PrimeCart,5,7,6,6,6,6,7
R330,43,Male,Medium,Tier-2,UrbanChoice,5,6,7,4,4,5,4
R330,43,Male,Medium,Tier-2,FreshHub,3,4,3,4,5,4,3
R331,38,Male,Medium,Tier-2,ShopEase,5,3,3,4,4,4,6
R331,38,Male,Medium,Tier-2,ValueMart,7,7,6,3,6,6,6
R331,38,Male,Medium,Tier-2,TrendNest,6,7,3,4,6,6,6
R331,38,Male,Medium,Tier-2,PrimeCart,1,7,4,6,6,6,5
R331,38,Male,Medium,Tier-2,UrbanChoice,6,5,7,7,6,6,7
R331,38,Male,Medium,Tier-2,FreshHub,4,5,5,6,7,5,7
R332,31,Female,Medium,Tier-2,ShopEase,6,6,4,4,5,7,5
R332,31,Female,Medium,Tier-2,ValueMart,7,4,7,6,4,5,7
R332,31,Female,Medium,Tier-2,TrendNest,3,4,5,6,3,5,5
R332,31,Female,Medium,Tier-2,PrimeCart,4,5,3,5,4,5,6
R332,31,Female,Medium,Tier-2,UrbanChoice,6,5,6,6,5,5,5
R332,31,Female,Medium,Tier-2,FreshHub,3,4,4,7,3,3,5
R333,39,Female,Low,Tier-3,ShopEase,5,4,7,3,4,4,3
R333,39,Female,Low,Tier-3,ValueMart,7,5,7,3,6,5,5
R333,39,Female,Low,Tier-3,TrendNest,5,5,6,7,7,5,6
R333,39,Female,Low,Tier-3,PrimeCart,2,6,5,6,6,6,6
R333,39,Female,Low,Tier-3,UrbanChoice,5,4,6,3,4,4,4
R333,39,Female,Low,Tier-3,FreshHub,7,6,6,5,7,7,5
R334,33,Female,Medium,Tier-1,ShopEase,6,5,7,3,4,5,3
R334,33,Female,Medium,Tier-1,ValueMart,5,2,4,3,2,1,5
R334,33,Female,Medium,Tier-1,TrendNest,4,5,3,6,5,6,5
R334,33,Female,Medium,Tier-1,PrimeCart,4,5,5,6,5,4,4
R334,33,Female,Medium,Tier-1,UrbanChoice,4,5,5,5,7,4,4
R334,33,Female,Medium,Tier-1,FreshHub,5,6,7,5,4,5,5
R335,46,Male,Low,Tier-2,ShopEase,6,6,6,7,7,6,6
R335,46,Male,Low,Tier-2,ValueMart,7,4,7,2,4,5,5
R335,46,Male,Low,Tier-2,TrendNest,6,4,5,7,5,5,6
R335,46,Male,Low,Tier-2,PrimeCart,4,7,7,7,7,7,7
R335,46,Male,Low,Tier-2,UrbanChoice,4,2,4,6,4,3,5
R335,46,Male,Low,Tier-2,FreshHub,5,4,5,4,6,7,3
R336,37,Female,Low,Tier-1,ShopEase,6,6,7,6,6,6,5
R336,37,Female,Low,Tier-1,ValueMart,7,3,7,6,4,2,7
R336,37,Female,Low,Tier-1,TrendNest,4,7,4,6,6,5,5
R336,37,Female,Low,Tier-1,PrimeCart,4,6,6,6,5,6,7
R336,37,Female,Low,Tier-1,UrbanChoice,4,7,5,6,4,6,7
R336,37,Female,Low,Tier-1,FreshHub,4,6,7,4,6,7,5
R337,31,Male,Medium,Tier-3,ShopEase,7,5,6,3,4,5,5
R337,31,Male,Medium,Tier-3,ValueMart,6,4,6,3,3,5,5
R337,31,Male,Medium,Tier-3,TrendNest,6,7,3,7,5,6,7
R337,31,Male,Medium,Tier-3,PrimeCart,5,6,7,5,6,6,6
R337,31,Male,Medium,Tier-3,UrbanChoice,6,6,7,7,5,5,7
R337,31,Male,Medium,Tier-3,FreshHub,6,5,4,5,6,6,6
R338,35,Male,Medium,Tier-2,ShopEase,6,5,6,4,5,4,4
R338,35,Male,Medium,Tier-2,ValueMart,7,4,7,3,3,4,4
R338,35,Male,Medium,Tier-2,TrendNest,3,5,5,6,3,5,4
R338,35,Male,Medium,Tier-2,PrimeCart,4,7,7,7,7,6,6
R338,35,Male,Medium,Tier-2,UrbanChoice,3,4,3,4,5,5,4
R338,35,Male,Medium,Tier-2,FreshHub,6,7,7,4,6,7,5
R339,41,Female,Medium,Tier-3,ShopEase,4,3,5,3,4,4,4
R339,41,Female,Medium,Tier-3,ValueMart,6,4,5,4,5,5,5
R339,41,Female,Medium,Tier-3,TrendNest,6,6,7,6,7,6,6
R339,41,Female,Medium,Tier-3,PrimeCart,6,5,4,6,6,6,5
R339,41,Female,Medium,Tier-3,UrbanChoice,4,4,5,4,2,1,3
R339,41,Female,Medium,Tier-3,FreshHub,5,7,5,7,5,7,6
R340,33,Male,Medium,Tier-1,ShopEase,6,6,6,3,7,6,4
R340,33,Male,Medium,Tier-1,ValueMart,7,5,7,3,4,4,6
R340,33,Male,Medium,Tier-1,TrendNest,5,5,7,7,5,4,6
R340,33,Male,Medium,Tier-1,PrimeCart,3,6,4,6,7,6,5
R340,33,Male,Medium,Tier-1,UrbanChoice,6,4,5,6,5,5,5
R340,33,Male,Medium,Tier-1,FreshHub,6,7,6,6,7,7,6
R341,31,Female,Medium,Tier-1,ShopEase,7,4,7,5,5,6,7
R341,31,Female,Medium,Tier-1,ValueMart,7,4,5,4,5,5,6
R341,31,Female,Medium,Tier-1,TrendNest,4,6,5,5,4,5,2
R341,31,Female,Medium,Tier-1,PrimeCart,4,7,7,7,4,6,5
R341,31,Female,Medium,Tier-1,UrbanChoice,3,6,6,5,4,5,5
R341,31,Female,Medium,Tier-1,FreshHub,5,7,6,6,7,7,7
R342,40,Male,High,Tier-1,ShopEase,7,6,5,4,5,6,6
R342,40,Male,High,Tier-1,ValueMart,5,6,5,4,4,5,4
R342,40,Male,High,Tier-1,TrendNest,4,4,4,7,5,2,4
R342,40,Male,High,Tier-1,PrimeCart,2,5,4,4,5,5,2
R342,40,Male,High,Tier-1,UrbanChoice,3,6,5,6,5,5,5
R342,40,Male,High,Tier-1,FreshHub,5,6,5,6,4,6,4
R343,40,Male,Medium,Tier-1,ShopEase,7,6,7,5,6,7,7
R343,40,Male,Medium,Tier-1,ValueMart,7,7,6,6,4,6,6
R343,40,Male,Medium,Tier-1,TrendNest,6,7,6,7,7,7,7
R343,40,Male,Medium,Tier-1,PrimeCart,6,5,4,3,5,4,5
R343,40,Male,Medium,Tier-1,UrbanChoice,7,7,4,6,7,6,5
R343,40,Male,Medium,Tier-1,FreshHub,5,7,5,5,5,5,5
R344,34,Female,Medium,Tier-1,ShopEase,7,7,7,3,7,6,6
R344,34,Female,Medium,Tier-1,ValueMart,6,6,7,4,6,6,6
R344,34,Female,Medium,Tier-1,TrendNest,4,4,3,6,5,5,4
R344,34,Female,Medium,Tier-1,PrimeCart,3,7,5,6,6,7,6
R344,34,Female,Medium,Tier-1,UrbanChoice,5,5,4,7,6,6,7
R344,34,Female,Medium,Tier-1,FreshHub,6,7,5,5,6,7,5
R345,34,Female,Low,Tier-3,ShopEase,7,6,7,5,4,7,5
R345,34,Female,Low,Tier-3,ValueMart,6,4,5,3,3,6,4
R345,34,Female,Low,Tier-3,TrendNest,5,4,3,7,4,4,4
R345,34,Female,Low,Tier-3,PrimeCart,2,6,4,7,5,4,4
R345,34,Female,Low,Tier-3,UrbanChoice,5,7,6,7,5,7,4
R345,34,Female,Low,Tier-3,FreshHub,5,7,4,4,5,7,7
R346,40,Female,Medium,Tier-1,ShopEase,5,4,5,5,4,4,4
R346,40,Female,Medium,Tier-1,ValueMart,6,3,3,5,3,4,4
R346,40,Female,Medium,Tier-1,TrendNest,6,6,6,5,4,6,5
R346,40,Female,Medium,Tier-1,PrimeCart,5,7,7,6,7,7,7
R346,40,Female,Medium,Tier-1,UrbanChoice,4,4,4,4,3,4,4
R346,40,Female,Medium,Tier-1,FreshHub,5,6,5,5,5,6,5
R347,26,Female,Medium,Tier-1,ShopEase,2,4,6,5,6,4,5
R347,26,Female,Medium,Tier-1,ValueMart,6,3,6,3,3,3,5
R347,26,Female,Medium,Tier-1,TrendNest,3,7,3,7,3,5,5
R347,26,Female,Medium,Tier-1,PrimeCart,5,6,5,7,7,7,6
R347,26,Female,Medium,Tier-1,UrbanChoice,5,6,5,6,6,6,7
R347,26,Female,Medium,Tier-1,FreshHub,5,6,4,6,6,4,5
R348,27,Female,Medium,Tier-3,ShopEase,7,7,6,5,7,7,6
R348,27,Female,Medium,Tier-3,ValueMart,7,4,4,2,2,4,5
R348,27,Female,Medium,Tier-3,TrendNest,3,6,5,5,4,5,5
R348,27,Female,Medium,Tier-3,PrimeCart,3,5,6,4,5,5,5
R348,27,Female,Medium,Tier-3,UrbanChoice,7,6,7,7,7,6,5
R348,27,Female,Medium,Tier-3,FreshHub,4,4,4,7,5,2,5
R349,32,Female,Medium,Tier-2,ShopEase,3,5,5,4,4,5,6
R349,32,Female,Medium,Tier-2,ValueMart,7,4,4,5,5,4,6
R349,32,Female,Medium,Tier-2,TrendNest,4,5,4,6,7,4,5
R349,32,Female,Medium,Tier-2,PrimeCart,4,6,5,7,7,7,4
R349,32,Female,Medium,Tier-2,UrbanChoice,4,7,7,6,7,5,6
R349,32,Female,Medium,Tier-2,FreshHub,4,6,4,3,7,6,5
R350,36,Female,Medium,Tier-3,ShopEase,5,2,7,6,5,4,5
R350,36,Female,Medium,Tier-3,ValueMart,6,2,5,5,3,2,5
R350,36,Female,Medium,Tier-3,TrendNest,2,5,5,7,5,4,5
R350,36,Female,Medium,Tier-3,PrimeCart,4,7,5,4,6,7,5
R350,36,Female,Medium,Tier-3,UrbanChoice,7,7,4,5,6,6,5
R350,36,Female,Medium,Tier-3,FreshHub,6,7,5,7,7,7,7
R351,40,Male,Medium,Tier-1,ShopEase,5,3,4,4,5,3,2
R351,40,Male,Medium,Tier-1,ValueMart,5,7,7,4,7,6,5
R351,40,Male,Medium,Tier-1,TrendNest,4,5,5,6,3,6,3
R351,40,Male,Medium,Tier-1,PrimeCart,6,6,5,7,6,7,7
R351,40,Male,Medium,Tier-1,UrbanChoice,3,2,5,5,3,3,4
R351,40,Male,Medium,Tier-1,FreshHub,6,7,4,6,7,7,7
R352,50,Female,Medium,Tier-2,ShopEase,5,4,7,3,5,4,3
R352,50,Female,Medium,Tier-2,ValueMart,6,3,6,4,3,4,5
R352,50,Female,Medium,Tier-2,TrendNest,5,5,5,5,5,4,5
R352,50,Female,Medium,Tier-2,PrimeCart,4,4,6,7,7,7,6
R352,50,Female,Medium,Tier-2,UrbanChoice,5,7,5,7,6,6,6
R352,50,Female,Medium,Tier-2,FreshHub,6,7,5,7,6,7,7
R353,45,Male,High,Tier-1,ShopEase,5,4,4,4,4,5,4
R353,45,Male,High,Tier-1,ValueMart,5,3,5,4,5,6,6
R353,45,Male,High,Tier-1,TrendNest,3,5,3,7,6,5,6
R353,45,Male,High,Tier-1,PrimeCart,4,6,6,5,5,6,5
R353,45,Male,High,Tier-1,UrbanChoice,7,4,5,7,7,5,6
R353,45,Male,High,Tier-1,FreshHub,4,7,6,6,7,7,6
R354,37,Other,Medium,Tier-1,ShopEase,5,3,6,3,4,7,5
R354,37,Other,Medium,Tier-1,ValueMart,7,4,6,6,3,4,5
R354,37,Other,Medium,Tier-1,TrendNest,6,5,3,6,5,5,6
R354,37,Other,Medium,Tier-1,PrimeCart,6,5,7,6,7,6,5
R354,37,Other,Medium,Tier-1,UrbanChoice,4,4,6,6,6,5,6
R354,37,Other,Medium,Tier-1,FreshHub,2,3,4,4,3,3,4
R355,38,Female,High,Tier-3,ShopEase,6,2,7,4,5,4,6
R355,38,Female,High,Tier-3,ValueMart,7,5,7,1,4,5,4
R355,38,Female,High,Tier-3,TrendNest,4,7,5,7,5,6,7
R355,38,Female,High,Tier-3,PrimeCart,4,6,5,5,5,6,7
R355,38,Female,High,Tier-3,UrbanChoice,7,3,4,6,7,6,5
R355,38,Female,High,Tier-3,FreshHub,6,6,4,5,6,6,7
R356,30,Male,Low,Tier-1,ShopEase,4,4,7,7,6,6,6
R356,30,Male,Low,Tier-1,ValueMart,7,3,7,1,4,4,2
R356,30,Male,Low,Tier-1,TrendNest,5,7,7,7,7,7,4
R356,30,Male,Low,Tier-1,PrimeCart,5,7,6,7,7,7,6
R356,30,Male,Low,Tier-1,UrbanChoice,6,6,6,6,6,6,6
R356,30,Male,Low,Tier-1,FreshHub,7,6,5,5,7,6,4
R357,38,Female,Low,Tier-2,ShopEase,7,5,6,5,5,7,7
R357,38,Female,Low,Tier-2,ValueMart,7,4,5,5,4,5,6
R357,38,Female,Low,Tier-2,TrendNest,7,4,6,5,5,4,6
R357,38,Female,Low,Tier-2,PrimeCart,4,6,4,5,5,5,6
R357,38,Female,Low,Tier-2,UrbanChoice,5,5,6,2,4,5,4
R357,38,Female,Low,Tier-2,FreshHub,7,7,5,5,7,7,4
R358,36,Female,Low,Tier-2,ShopEase,7,7,6,6,7,7,7
R358,36,Female,Low,Tier-2,ValueMart,7,4,4,2,4,4,5
R358,36,Female,Low,Tier-2,TrendNest,6,6,2,5,7,7,3
R358,36,Female,Low,Tier-2,PrimeCart,1,6,3,5,7,7,4
R358,36,Female,Low,Tier-2,UrbanChoice,4,7,4,6,3,5,4
R358,36,Female,Low,Tier-2,FreshHub,1,7,5,3,5,6,2
R359,41,Male,Medium,Tier-1,ShopEase,6,4,6,5,5,5,3
R359,41,Male,Medium,Tier-1,ValueMart,5,1,6,3,4,3,4
R359,41,Male,Medium,Tier-1,TrendNest,4,5,6,7,6,5,6
R359,41,Male,Medium,Tier-1,PrimeCart,3,7,4,6,5,7,6
R359,41,Male,Medium,Tier-1,UrbanChoice,3,3,5,4,3,2,3
R359,41,Male,Medium,Tier-1,FreshHub,6,7,4,5,6,5,6
R360,31,Female,High,Tier-3,ShopEase,6,6,7,2,7,7,6
R360,31,Female,High,Tier-3,ValueMart,6,3,6,4,6,4,6
R360,31,Female,High,Tier-3,TrendNest,3,5,2,4,3,7,5
R360,31,Female,High,Tier-3,PrimeCart,3,6,3,5,2,5,4
R360,31,Female,High,Tier-3,UrbanChoice,3,4,3,5,4,6,5
R360,31,Female,High,Tier-3,FreshHub,7,7,7,6,4,7,7
R361,42,Female,Low,Tier-1,ShopEase,5,4,2,2,4,5,4
R361,42,Female,Low,Tier-1,ValueMart,5,3,4,3,6,5,4
R361,42,Female,Low,Tier-1,TrendNest,4,7,5,4,7,7,7
R361,42,Female,Low,Tier-1,PrimeCart,6,7,6,6,5,7,7
R361,42,Female,Low,Tier-1,UrbanChoice,5,7,7,5,7,6,5
R361,42,Female,Low,Tier-1,FreshHub,6,7,7,5,6,5,5
R362,50,Male,High,Tier-2,ShopEase,7,4,4,3,5,5,6
R362,50,Male,High,Tier-2,ValueMart,6,2,5,3,2,4,3
R362,50,Male,High,Tier-2,TrendNest,2,6,4,7,6,5,5
R362,50,Male,High,Tier-2,PrimeCart,4,7,3,6,7,7,5
R362,50,Male,High,Tier-2,UrbanChoice,3,5,6,4,4,4,4
R362,50,Male,High,Tier-2,FreshHub,5,5,2,3,4,4,4
R363,37,Female,Low,Tier-3,ShopEase,3,3,3,5,5,4,4
R363,37,Female,Low,Tier-3,ValueMart,7,4,6,1,5,4,4
R363,37,Female,Low,Tier-3,TrendNest,3,6,3,4,3,6,3
R363,37,Female,Low,Tier-3,PrimeCart,6,7,6,6,7,7,6
R363,37,Female,Low,Tier-3,UrbanChoice,7,6,6,7,7,6,6
R363,37,Female,Low,Tier-3,FreshHub,3,6,3,5,3,4,6
R364,41,Male,High,Tier-2,ShopEase,5,5,5,5,3,5,5
R364,41,Male,High,Tier-2,ValueMart,7,3,6,6,3,3,5
R364,41,Male,High,Tier-2,TrendNest,5,3,4,5,4,4,5
R364,41,Male,High,Tier-2,PrimeCart,4,5,7,7,5,5,6
R364,41,Male,High,Tier-2,UrbanChoice,4,5,3,6,6,5,5
R364,41,Male,High,Tier-2,FreshHub,5,7,6,5,5,7,4
R365,44,Female,Medium,Tier-3,ShopEase,4,5,5,5,5,6,4
R365,44,Female,Medium,Tier-3,ValueMart,7,7,7,6,6,7,7
R365,44,Female,Medium,Tier-3,TrendNest,3,5,6,4,6,6,4
R365,44,Female,Medium,Tier-3,PrimeCart,5,7,3,4,7,7,6
R365,44,Female,Medium,Tier-3,UrbanChoice,5,4,5,4,5,7,6
R365,44,Female,Medium,Tier-3,FreshHub,5,6,6,5,7,7,7
R366,35,Female,Low,Tier-1,ShopEase,6,5,6,4,5,4,4
R366,35,Female,Low,Tier-1,ValueMart,5,4,7,2,5,5,7
R366,35,Female,Low,Tier-1,TrendNest,5,3,3,2,4,4,4
R366,35,Female,Low,Tier-1,PrimeCart,4,6,4,5,5,5,5
R366,35,Female,Low,Tier-1,UrbanChoice,4,7,6,5,3,4,5
R366,35,Female,Low,Tier-1,FreshHub,5,6,6,4,5,6,7
R367,40,Female,Medium,Tier-2,ShopEase,6,3,7,6,1,4,5
R367,40,Female,Medium,Tier-2,ValueMart,7,5,7,3,6,6,6
R367,40,Female,Medium,Tier-2,TrendNest,5,5,5,7,4,3,4
R367,40,Female,Medium,Tier-2,PrimeCart,5,7,5,7,6,7,7
R367,40,Female,Medium,Tier-2,UrbanChoice,5,5,5,7,7,6,7
R367,40,Female,Medium,Tier-2,FreshHub,3,3,4,5,4,3,3
R368,38,Male,Medium,Tier-1,ShopEase,4,4,5,5,5,6,5
