Transaction_ID,Customer_ID,Customer_Segment,Product_Category,Product_Name,Quantity,Unit_Price,Purchase_Date,,,
T778,C480,regular,FMCG,Shampoo,8,137,01-12-2023,,,
T778,C480,regular,Beauty,Makeup Kit,2,378,21-12-2023,,,
T779,C392,regular,Grocery,Spices Pack,8,315,23-02-2023,,,
T779,C392,regular,Grocery,Salt,4,691,05-11-2023,,,
T780,C220,premium,Electronics,Mobile Phone,1,6905,10-02-2023,,,
T780,C220,premium,Electronics,Charger,1,22362,23-12-2023,,,
T780,C220,premium,Electronics,Earphones,1,23929,06-11-2023,,,
T781,C406,premium,Electronics,Mobile Phone,1,2670,02-04-2023,,,
T781,C406,premium,Electronics,Charger,1,3967,07-11-2023,,,
T781,C406,premium,Electronics,Earphones,1,15821,25-11-2023,,,
T782,C439,regular,FMCG,Soap,6,95,20-01-2023,,,
T782,C439,regular,FMCG,Shampoo,3,79,28-05-2023,,,
T783,C396,regular,Fashion,Dress,4,601,22-02-2023,,,
T784,C285,regular,Grocery,Rice,5,646,22-02-2023,,,
T784,C285,regular,Grocery,Cooking Oil,4,432,03-01-2023,,,
T784,C285,regular,Grocery,Spices Pack,2,457,22-05-2023,,,
T785,C024,regular,FMCG,Cola,4,332,20-11-2023,,,
T786,C071,regular,Electronics,Laptop,1,10781,23-11-2023,,,
T786,C071,regular,Electronics,Mouse,1,16229,14-09-2023,,,
T787,C352,regular,FMCG,Chips,5,375,12-12-2023,,,
T788,C228,regular,FMCG,Toothbrush,2,206,24-05-2023,,,
T789,C415,premium,Fashion,Shirt,2,4163,01-04-2023,,,
T789,C415,premium,Fashion,Trouser,3,4709,09-04-2023,,,
T790,C342,regular,Grocery,Lentils,8,1914,27-03-2023,,,
T790,C342,regular,Grocery,Wheat Flour,5,327,26-03-2023,,,
T791,C065,regular,Beauty,Face Cream,4,1719,15-10-2023,,,
T792,C059,regular,Grocery,Tea,9,517,21-06-2023,,,
T792,C059,regular,FMCG,Biscuits,6,402,28-09-2023,,,
T792,C059,regular,Electronics,Smartwatch,1,9150,15-12-2023,,,
T793,C446,regular,Home_Goods,Bath Towel,2,1961,11-08-2023,,,
T793,C446,regular,Home_Goods,Dinner Set,2,4614,27-07-2023,,,
T793,C446,regular,Home_Goods,Cookware Set,2,2989,08-09-2023,,,
T793,C446,regular,Home_Goods,Blanket,2,7771,19-02-2023,,,
T794,C250,regular,Fashion,Shirt,3,899,20-01-2023,,,
T794,C250,regular,Fashion,Trouser,3,2205,28-08-2023,,,
T795,C381,regular,Fashion,Shirt,2,1328,28-11-2023,,,
T795,C381,regular,Fashion,Trouser,3,3446,28-04-2023,,,
T795,C381,regular,FMCG,Instant Noodles,7,247,14-07-2023,,,
T796,C427,regular,Fashion,Trouser,1,1333,14-01-2023,,,
T796,C427,regular,Fashion,Jeans,1,2527,04-01-2023,,,
T796,C427,regular,Fashion,Shoes,3,416,05-10-2023,,,
T797,C245,regular,FMCG,Chips,9,464,16-01-2023,,,
T797,C245,regular,FMCG,Cola,3,262,20-05-2023,,,
T798,C294,premium,FMCG,Soap,4,74,15-02-2023,,,
T799,C146,regular,Fashion,Scarf,4,582,09-11-2023,,,
T800,C342,regular,Fashion,Shirt,3,3789,15-05-2023,,,
T800,C342,regular,Fashion,Trouser,4,1720,20-11-2023,,,
T801,C327,premium,Electronics,Camera,1,7438,22-11-2023,,,
T801,C327,premium,Electronics,Charger,1,39618,28-12-2023,,,
T801,C327,premium,Electronics,Mouse,2,16172,06-09-2023,,,
T801,C327,premium,Electronics,Earphones,1,28648,28-11-2023,,,
T802,C067,premium,Grocery,Coffee,5,1124,23-12-2023,,,
T803,C066,regular,FMCG,Soap,8,119,01-04-2023,,,
T803,C066,regular,FMCG,Shampoo,4,294,09-11-2023,,,
T803,C066,regular,Grocery,Salt,9,1092,03-03-2023,,,
T804,C057,premium,Electronics,Laptop,1,6536,10-08-2023,,,
T804,C057,premium,Electronics,Mouse,1,5486,16-02-2023,,,
T805,C296,premium,Electronics,Bluetooth Speaker,1,13435,15-11-2023,,,
T805,C296,premium,Electronics,Tablet,1,17700,23-11-2023,,,
T806,C400,regular,Beauty,Hair Serum,1,766,28-03-2023,,,
T807,C082,regular,Beauty,Compact Powder,3,589,27-08-2023,,,
T808,C143,regular,Home_Goods,Curtains,4,7258,16-08-2023,,,
T809,C167,regular,Fashion,T-shirt,3,3005,05-12-2023,,,
T809,C167,regular,Fashion,Shirt,4,2213,19-01-2023,,,
T810,C313,regular,FMCG,Soap,6,196,10-06-2023,,,
T810,C313,regular,FMCG,Shampoo,9,50,27-06-2023,,,
T811,C105,regular,Grocery,Breakfast Cereal,4,1120,16-03-2023,,,
T812,C467,premium,Electronics,Laptop,2,15111,10-08-2023,,,
T812,C467,premium,Electronics,Mouse,1,5058,25-08-2023,,,
T813,C335,regular,FMCG,Soap,3,345,20-08-2023,,,
T813,C335,regular,FMCG,Shampoo,5,87,15-06-2023,,,
T813,C335,regular,Electronics,Tablet,1,43222,05-12-2023,,,
T814,C109,regular,Beauty,Lipstick,2,711,28-11-2023,,,
T815,C204,premium,Electronics,Mobile Phone,2,19788,17-11-2023,,,
T815,C204,premium,Electronics,Charger,1,7989,07-05-2023,,,
T815,C204,premium,Electronics,Earphones,1,4988,12-10-2023,,,
T815,C204,premium,Grocery,Wheat Flour,3,1403,06-11-2023,,,
T816,C200,regular,Fashion,Shirt,3,576,02-05-2023,,,
T816,C200,regular,Fashion,Trouser,3,1818,24-11-2023,,,
T817,C329,regular,Fashion,Scarf,4,1024,09-03-2023,,,
T818,C074,regular,Home_Goods,Cookware Set,3,4030,21-11-2023,,,
T818,C074,regular,Home_Goods,Table Lamp,3,6559,17-08-2023,,,
T818,C074,regular,Home_Goods,Wall Clock,4,5472,15-06-2023,,,
T819,C490,regular,Home_Goods,Cookware Set,2,4308,20-11-2023,,,
T819,C490,regular,Home_Goods,Dinner Set,4,620,13-05-2023,,,
T819,C490,regular,Electronics,Mobile Phone,1,9696,20-12-2023,,,
T819,C490,regular,Electronics,Charger,1,17459,13-10-2023,,,
T820,C329,regular,Home_Goods,Dinner Set,3,767,02-01-2023,,,
T821,C386,premium,Home_Goods,Bedsheet,1,5485,06-06-2023,,,
T821,C386,premium,Home_Goods,Pillow,1,1283,16-08-2023,,,
T821,C386,premium,Home_Goods,Blanket,2,3730,23-03-2023,,,
T822,C251,premium,FMCG,Chips,6,71,03-12-2023,,,
T822,C251,premium,FMCG,Cola,3,197,12-04-2023,,,
T823,C294,premium,Beauty,Face Wash,1,1006,26-02-2023,,,
T823,C294,premium,Beauty,Compact Powder,1,699,09-11-2023,,,
T824,C274,regular,Grocery,Salt,5,565,24-05-2023,,,
T824,C274,regular,Grocery,Lentils,6,737,10-12-2023,,,
T825,C027,regular,Grocery,Cooking Oil,6,1134,25-11-2023,,,
T825,C027,regular,Grocery,Spices Pack,2,1680,06-09-2023,,,
T826,C093,regular,FMCG,Chips,5,173,01-01-2023,,,
T826,C093,regular,FMCG,Cola,9,154,07-12-2023,,,
T827,C395,regular,Fashion,Shirt,1,1022,05-11-2023,,,
T827,C395,regular,Fashion,Scarf,2,1547,21-04-2023,,,
T828,C347,regular,Grocery,Spices Pack,7,686,15-07-2023,,,
T828,C347,regular,Grocery,Lentils,2,171,09-05-2023,,,
T828,C347,regular,Grocery,Cooking Oil,7,1757,10-09-2023,,,
T829,C034,regular,Fashion,Shirt,1,4784,20-01-2023,,,
T829,C034,regular,Fashion,Trouser,4,762,11-12-2023,,,
T830,C366,regular,FMCG,Soap,2,395,20-12-2023,,,
T830,C366,regular,FMCG,Shampoo,4,471,27-06-2023,,,
T831,C487,regular,FMCG,Instant Noodles,4,204,22-08-2023,,,
T831,C487,regular,FMCG,Shampoo,9,410,10-12-2023,,,
T832,C489,premium,FMCG,Soap,10,219,09-07-2023,,,
T832,C489,premium,FMCG,Shampoo,6,466,10-06-2023,,,
T833,C122,regular,FMCG,Soap,7,227,13-05-2023,,,
T833,C122,regular,FMCG,Shampoo,4,459,01-08-2023,,,
T834,C382,regular,Grocery,Wheat Flour,8,1208,21-09-2023,,,
T834,C382,regular,Grocery,Cooking Oil,7,587,12-01-2023,,,
T834,C382,regular,Grocery,Coffee,7,1253,27-12-2023,,,
T835,C149,regular,FMCG,Cola,2,60,10-11-2023,,,
T835,C149,regular,FMCG,Soap,9,290,27-03-2023,,,
T835,C149,regular,FMCG,Biscuits,9,135,02-02-2023,,,
T836,C182,regular,Fashion,Jacket,2,3609,13-09-2023,,,
T836,C182,regular,Fashion,Handbag,4,1865,23-02-2023,,,
T836,C182,regular,Fashion,Belt,1,4959,20-12-2023,,,
T837,C369,regular,FMCG,Chips,7,98,24-06-2023,,,
T838,C120,regular,FMCG,Soap,8,95,24-03-2023,,,
T838,C120,regular,FMCG,Shampoo,8,240,28-03-2023,,,
T839,C477,regular,Home_Goods,Blanket,4,6759,22-12-2023,,,
T840,C005,regular,Grocery,Sugar,3,1628,13-06-2023,,,
T840,C005,regular,Grocery,Wheat Flour,5,842,14-07-2023,,,
T841,C304,regular,Electronics,Laptop,1,22657,18-11-2023,,,
T841,C304,regular,Electronics,Mouse,1,11318,05-02-2023,,,
T842,C259,regular,Fashion,Shirt,1,1620,02-02-2023,,,
T842,C259,regular,Fashion,Trouser,1,2361,03-06-2023,,,
T843,C358,regular,Home_Goods,Wall Clock,3,5675,26-08-2023,,,
T844,C079,regular,FMCG,Soap,9,285,19-08-2023,,,
T844,C079,regular,FMCG,Shampoo,9,243,07-05-2023,,,
T845,C339,premium,Electronics,Mouse,1,19685,10-10-2023,,,
T845,C339,premium,Electronics,Power Bank,1,15528,05-10-2023,,,
T846,C381,regular,Beauty,Makeup Kit,2,1372,27-05-2023,,,
T847,C479,regular,Beauty,Skincare Set,2,1297,19-11-2023,,,
T848,C093,regular,Grocery,Tea,10,283,25-07-2023,,,
T848,C093,regular,Grocery,Wheat Flour,8,191,07-04-2023,,,
T849,C049,regular,FMCG,Soap,5,436,22-09-2023,,,
T849,C049,regular,FMCG,Shampoo,10,298,08-03-2023,,,
T850,C063,premium,Fashion,Shoes,4,2273,26-12-2023,,,
T851,C153,regular,FMCG,Chips,8,393,16-04-2023,,,
T851,C153,regular,FMCG,Cola,3,299,14-11-2023,,,
T851,C153,regular,Fashion,Shoes,2,4139,07-10-2023,,,
T852,C255,regular,Grocery,Rice,4,288,21-07-2023,,,
T852,C255,regular,Grocery,Cooking Oil,4,1590,04-10-2023,,,
T852,C255,regular,Grocery,Spices Pack,5,1481,21-07-2023,,,
T853,C062,premium,Fashion,Shirt,4,1999,28-04-2023,,,
T853,C062,premium,Fashion,Trouser,4,3161,03-07-2023,,,
T854,C206,regular,Beauty,Face Cream,1,1096,27-08-2023,,,
T854,C206,regular,Beauty,Nail Polish,4,607,27-12-2023,,,
T855,C288,regular,Grocery,Wheat Flour,9,965,15-08-2023,,,
T855,C288,regular,Grocery,Tea,10,1890,14-04-2023,,,
T855,C288,regular,Grocery,Spices Pack,6,559,03-11-2023,,,
T855,C288,regular,Grocery,Breakfast Cereal,2,1319,17-09-2023,,,
T855,C288,regular,Grocery,Cooking Oil,8,693,26-04-2023,,,
T856,C464,regular,Fashion,Dress,3,432,16-12-2023,,,
T856,C464,regular,Fashion,Handbag,2,3782,17-03-2023,,,
T856,C464,regular,Fashion,Shoes,1,832,24-02-2023,,,
T857,C405,regular,FMCG,Soap,9,405,05-04-2023,,,
T857,C405,regular,FMCG,Shampoo,3,328,21-08-2023,,,
T858,C160,premium,Electronics,Mobile Phone,1,22765,25-11-2023,,,
T858,C160,premium,Electronics,Charger,1,36934,18-12-2023,,,
T858,C160,premium,Electronics,Earphones,2,14659,26-01-2023,,,
T859,C385,regular,FMCG,Chips,6,189,11-05-2023,,,
T859,C385,regular,FMCG,Cola,5,290,05-03-2023,,,
T859,C385,regular,Fashion,Belt,3,2163,22-10-2023,,,
T859,C385,regular,Home_Goods,Bedsheet,4,948,11-06-2023,,,
T860,C035,regular,FMCG,Soap,6,311,02-05-2023,,,
T860,C035,regular,FMCG,Shampoo,7,439,23-11-2023,,,
T860,C035,regular,Fashion,Dress,2,4429,08-07-2023,,,
T860,C035,regular,Beauty,Hair Serum,4,1551,08-12-2023,,,
T861,C187,regular,FMCG,Soap,10,392,09-10-2023,,,
T862,C010,regular,Fashion,Shirt,1,1404,02-07-2023,,,
T862,C010,regular,Fashion,Trouser,1,884,03-05-2023,,,
T863,C282,regular,Beauty,Lipstick,1,531,10-08-2023,,,
T863,C282,regular,Beauty,Compact Powder,2,1569,22-02-2023,,,
T863,C282,regular,Beauty,Body Lotion,3,474,20-12-2023,,,
T864,C476,premium,Electronics,Laptop,1,17555,09-12-2023,,,
T864,C476,premium,Electronics,Mouse,2,47649,18-11-2023,,,
T864,C476,premium,Grocery,Sugar,3,1417,27-06-2023,,,
T864,C476,premium,Fashion,Trouser,4,1492,11-06-2023,,,
T865,C444,premium,FMCG,Juice,9,241,14-09-2023,,,
T866,C311,regular,Fashion,T-shirt,2,2056,14-12-2023,,,
T867,C169,regular,Grocery,Rice,6,402,23-06-2023,,,
T867,C169,regular,Grocery,Cooking Oil,4,1660,25-07-2023,,,
T867,C169,regular,Grocery,Spices Pack,8,1016,08-05-2023,,,
T868,C419,premium,FMCG,Soap,6,453,25-10-2023,,,
T868,C419,premium,FMCG,Shampoo,3,248,26-08-2023,,,
T868,C419,premium,Grocery,Lentils,4,1591,23-11-2023,,,
T869,C484,premium,Electronics,Mouse,1,11198,07-03-2023,,,
T870,C450,regular,Grocery,Spices Pack,6,375,22-05-2023,,,
T871,C221,regular,Fashion,Shirt,1,2729,16-10-2023,,,
T871,C221,regular,Fashion,Trouser,1,2612,23-02-2023,,,
T872,C152,regular,Beauty,Makeup Kit,3,1674,11-12-2023,,,
T872,C152,regular,Beauty,Lipstick,2,1320,05-02-2023,,,
T872,C152,regular,Beauty,Face Cream,1,266,21-03-2023,,,
T873,C112,regular,Grocery,Tea,8,893,27-11-2023,,,
T873,C112,regular,FMCG,Biscuits,4,281,05-04-2023,,,
T874,C035,regular,Grocery,Coffee,2,314,17-07-2023,,,
T875,C012,regular,Electronics,Mobile Phone,1,12145,06-08-2023,,,
T875,C012,regular,Electronics,Charger,1,9876,13-11-2023,,,
T875,C012,regular,Electronics,Earphones,2,4860,20-12-2023,,,
T876,C443,regular,Grocery,Sugar,3,332,26-06-2023,,,
T877,C062,premium,Beauty,Skincare Set,3,659,24-12-2023,,,
T877,C062,premium,Beauty,Face Cream,1,1808,23-01-2023,,,
T877,C062,premium,Beauty,Face Wash,1,1213,20-03-2023,,,
T878,C008,regular,Grocery,Sugar,8,347,19-09-2023,,,
T878,C008,regular,Grocery,Spices Pack,7,1691,05-08-2023,,,
T879,C425,premium,Home_Goods,Cookware Set,1,3558,04-12-2023,,,
T879,C425,premium,Home_Goods,Dinner Set,4,4479,13-10-2023,,,
T879,C425,premium,Electronics,Camera,1,27779,05-12-2023,,,
T880,C358,regular,Grocery,Coffee,2,106,27-07-2023,,,
T880,C358,regular,Grocery,Spices Pack,6,926,01-02-2023,,,
T880,C358,regular,Grocery,Tea,2,754,26-07-2023,,,
T881,C176,regular,Grocery,Rice,10,1493,03-06-2023,,,
T881,C176,regular,Grocery,Cooking Oil,3,1855,13-12-2023,,,
T881,C176,regular,Grocery,Spices Pack,7,1071,06-06-2023,,,
T881,C176,regular,FMCG,Chips,7,390,24-07-2023,,,
T881,C176,regular,FMCG,Toothpaste,7,346,06-04-2023,,,
T882,C369,regular,Fashion,Dress,3,2597,11-09-2023,,,
T882,C369,regular,Fashion,Belt,3,3068,16-01-2023,,,
T882,C369,regular,Fashion,Trouser,2,1273,23-11-2023,,,
T882,C369,regular,Fashion,Jeans,3,3826,26-11-2023,,,
T883,C238,regular,Beauty,Face Cream,2,227,10-11-2023,,,
T884,C318,regular,Grocery,Lentils,4,469,13-12-2023,,,
T884,C318,regular,Grocery,Salt,9,1893,08-01-2023,,,
T884,C318,regular,Grocery,Sugar,2,1631,22-02-2023,,,
T885,C491,regular,Grocery,Salt,7,712,02-08-2023,,,
T885,C491,regular,Grocery,Breakfast Cereal,8,679,19-05-2023,,,
T886,C020,regular,Electronics,Power Bank,2,22748,13-12-2023,,,
T886,C020,regular,Electronics,Smartwatch,1,19165,18-11-2023,,,
T887,C408,regular,FMCG,Soap,10,473,27-06-2023,,,
T887,C408,regular,FMCG,Shampoo,6,69,06-02-2023,,,
T888,C492,regular,Electronics,Laptop,2,13144,16-11-2023,,,
T888,C492,regular,Electronics,Mouse,1,5567,22-11-2023,,,
T889,C199,regular,Electronics,Mobile Phone,1,24074,14-10-2023,,,
T889,C199,regular,Electronics,Charger,1,30046,24-11-2023,,,
T889,C199,regular,Electronics,Earphones,1,15139,05-11-2023,,,
T890,C075,premium,Fashion,Shirt,1,3145,19-11-2023,,,
T891,C213,premium,Beauty,Nail Polish,4,521,06-03-2023,,,
T891,C213,premium,Beauty,Makeup Kit,2,1656,13-11-2023,,,
T892,C400,regular,Home_Goods,Pillow,2,3317,25-01-2023,,,
T892,C400,regular,Home_Goods,Wall Clock,3,4902,11-11-2023,,,
T892,C400,regular,Home_Goods,Storage Box,4,2961,25-06-2023,,,
T893,C399,regular,FMCG,Soap,4,246,02-06-2023,,,
T893,C399,regular,FMCG,Shampoo,7,75,06-12-2023,,,
T893,C399,regular,Electronics,Bluetooth Speaker,2,14649,13-06-2023,,,
T894,C048,premium,Fashion,Shirt,2,2089,14-12-2023,,,
T894,C048,premium,Fashion,Trouser,4,2190,21-03-2023,,,
T895,C250,regular,Beauty,Compact Powder,3,235,23-10-2023,,,
T895,C250,regular,Beauty,Lipstick,3,1991,25-12-2023,,,
T896,C138,regular,FMCG,Toothpaste,2,331,17-04-2023,,,
T897,C438,regular,Grocery,Sugar,10,652,24-03-2023,,,
T897,C438,regular,Grocery,Wheat Flour,2,105,22-08-2023,,,
T898,C204,premium,Electronics,Laptop,1,18479,05-11-2023,,,
T898,C204,premium,Electronics,Mouse,2,23995,10-03-2023,,,
T899,C258,regular,FMCG,Soap,6,201,01-04-2023,,,
T899,C258,regular,FMCG,Toothbrush,8,226,06-03-2023,,,
T900,C433,regular,Home_Goods,Bedsheet,1,1617,11-04-2023,,,
T901,C013,premium,Home_Goods,Bath Towel,2,3156,26-02-2023,,,
T902,C042,regular,Beauty,Makeup Kit,1,891,15-03-2023,,,
T903,C173,regular,Home_Goods,Table Lamp,4,1007,28-09-2023,,,
T903,C173,regular,Home_Goods,Blanket,3,4575,18-07-2023,,,
T903,C173,regular,Home_Goods,Storage Box,3,1274,03-03-2023,,,
T904,C108,regular,Electronics,Mobile Phone,1,3376,23-11-2023,,,
T904,C108,regular,Electronics,Charger,1,24841,20-05-2023,,,
T904,C108,regular,Electronics,Earphones,2,15725,24-06-2023,,,
T905,C307,regular,Grocery,Rice,2,837,07-02-2023,,,
T906,C156,regular,Electronics,Bluetooth Speaker,1,16899,26-12-2023,,,
T907,C323,regular,FMCG,Soap,9,330,09-12-2023,,,
T907,C323,regular,FMCG,Shampoo,3,353,14-08-2023,,,
T908,C241,regular,FMCG,Biscuits,6,206,24-04-2023,,,
T909,C344,regular,FMCG,Cola,6,67,04-06-2023,,,
T909,C344,regular,FMCG,Soap,7,199,23-09-2023,,,
T910,C307,regular,FMCG,Detergent,8,377,14-07-2023,,,
T911,C328,premium,Fashion,Handbag,1,904,03-12-2023,,,
T911,C328,premium,Fashion,Jacket,1,3687,22-09-2023,,,
T912,C244,regular,Grocery,Rice,6,1663,14-03-2023,,,
T912,C244,regular,Grocery,Cooking Oil,9,188,05-08-2023,,,
T912,C244,regular,Grocery,Spices Pack,2,1069,03-06-2023,,,
T913,C047,premium,Grocery,Tea,3,639,09-07-2023,,,
T913,C047,premium,FMCG,Biscuits,7,109,19-05-2023,,,
T914,C213,premium,Beauty,Hair Serum,2,785,19-12-2023,,,
T914,C213,premium,Beauty,Nail Polish,4,231,05-02-2023,,,
T915,C166,premium,Fashion,Dress,3,4943,07-01-2023,,,
T915,C166,premium,Fashion,Handbag,2,3272,10-08-2023,,,
T915,C166,premium,Fashion,Shoes,3,551,06-10-2023,,,
T915,C166,premium,Home_Goods,Bath Towel,1,4743,15-02-2023,,,
T915,C166,premium,Grocery,Salt,10,1818,08-01-2023,,,
T916,C464,regular,Fashion,Shirt,4,4229,15-10-2023,,,
T916,C464,regular,Fashion,Trouser,4,2801,17-12-2023,,,
T917,C170,regular,Fashion,Trouser,2,1241,18-09-2023,,,
T918,C101,regular,Fashion,Shirt,3,3920,16-07-2023,,,
T918,C101,regular,Fashion,Trouser,4,667,03-10-2023,,,
T919,C399,regular,Home_Goods,Pillow,4,2080,20-01-2023,,,
T919,C399,regular,Home_Goods,Storage Box,4,1173,16-06-2023,,,
T919,C399,regular,Home_Goods,Blanket,3,1544,11-09-2023,,,
T920,C034,regular,Electronics,Mobile Phone,1,2883,27-11-2023,,,
T921,C240,regular,Fashion,Dress,2,4782,18-08-2023,,,
T922,C492,regular,FMCG,Soap,7,224,02-03-2023,,,
T922,C492,regular,FMCG,Shampoo,3,100,02-11-2023,,,
T922,C492,regular,Beauty,Face Wash,4,709,22-12-2023,,,
T923,C360,regular,Grocery,Cooking Oil,6,1321,14-07-2023,,,
T923,C360,regular,Grocery,Lentils,8,181,22-08-2023,,,
T924,C096,regular,FMCG,Soap,9,268,07-09-2023,,,
T924,C096,regular,FMCG,Shampoo,3,466,16-10-2023,,,
T924,C096,regular,Beauty,Face Wash,3,1377,25-03-2023,,,
T924,C096,regular,Fashion,Jeans,2,3992,11-05-2023,,,
T925,C141,regular,Home_Goods,Bedsheet,3,607,06-06-2023,,,
T925,C141,regular,Home_Goods,Pillow,4,6633,03-07-2023,,,
T925,C141,regular,Home_Goods,Blanket,1,2012,16-12-2023,,,
T925,C141,regular,Beauty,Lipstick,1,1889,13-11-2023,,,
T925,C141,regular,Electronics,Camera,1,12313,24-11-2023,,,
T926,C145,regular,Fashion,Handbag,2,2206,17-08-2023,,,
T927,C356,premium,Electronics,Mobile Phone,1,23662,27-12-2023,,,
T927,C356,premium,Electronics,Charger,1,12385,13-02-2023,,,
T927,C356,premium,Electronics,Earphones,1,18038,22-06-2023,,,
T928,C119,regular,FMCG,Soap,10,189,11-10-2023,,,
T928,C119,regular,FMCG,Shampoo,10,356,20-02-2023,,,
T928,C119,regular,Beauty,Face Wash,1,341,07-11-2023,,,
T928,C119,regular,Home_Goods,Blanket,3,7675,08-01-2023,,,
T928,C119,regular,Electronics,Laptop,1,13390,17-06-2023,,,
T929,C178,premium,FMCG,Chips,9,79,04-11-2023,,,
T930,C067,premium,Electronics,Mobile Phone,1,21199,22-11-2023,,,
T931,C235,regular,Grocery,Tea,10,582,23-12-2023,,,
T931,C235,regular,FMCG,Biscuits,5,360,10-04-2023,,,
T932,C211,regular,FMCG,Shampoo,6,494,24-06-2023,,,
T933,C395,regular,Electronics,Camera,1,46680,17-12-2023,,,
T933,C395,regular,Electronics,Smartwatch,1,2004,26-12-2023,,,
T934,C026,regular,Electronics,Bluetooth Speaker,1,22807,02-11-2023,,,
T935,C453,regular,Fashion,Shirt,2,4834,17-08-2023,,,
T935,C453,regular,Fashion,Trouser,1,1054,26-04-2023,,,
T935,C453,regular,Grocery,Sugar,7,893,21-04-2023,,,
T935,C453,regular,Home_Goods,Curtains,3,6497,17-05-2023,,,
T936,C468,regular,Beauty,Compact Powder,3,932,02-10-2023,,,
T937,C145,regular,Grocery,Rice,5,1747,19-02-2023,,,
T937,C145,regular,Grocery,Cooking Oil,8,1195,17-06-2023,,,
T937,C145,regular,Grocery,Spices Pack,10,409,18-07-2023,,,
T938,C066,regular,Fashion,Shirt,3,306,26-01-2023,,,
T938,C066,regular,Fashion,Trouser,1,3077,25-01-2023,,,
T939,C263,regular,Electronics,Laptop,1,13617,06-12-2023,,,
T939,C263,regular,Electronics,Mouse,1,14881,06-03-2023,,,
T940,C268,regular,Grocery,Coffee,4,1550,08-06-2023,,,
T940,C268,regular,Grocery,Lentils,2,1127,09-09-2023,,,
T940,C268,regular,Grocery,Sugar,5,504,13-10-2023,,,
T940,C268,regular,Grocery,Salt,2,130,18-07-2023,,,
T940,C268,regular,Grocery,Breakfast Cereal,3,554,27-02-2023,,,
T941,C299,regular,Grocery,Salt,8,538,08-01-2023,,,
T941,C299,regular,Grocery,Lentils,2,865,04-06-2023,,,
T942,C001,regular,Fashion,T-shirt,3,3434,13-01-2023,,,
T943,C089,premium,Electronics,Mobile Phone,1,18258,12-12-2023,,,
T943,C089,premium,Electronics,Charger,1,22702,01-12-2023,,,
T943,C089,premium,Electronics,Earphones,1,21722,05-11-2023,,,
T943,C089,premium,Grocery,Tea,10,1361,19-12-2023,,,
T943,C089,premium,Home_Goods,Blanket,2,1238,12-11-2023,,,
T944,C385,regular,FMCG,Soap,8,175,20-01-2023,,,
T944,C385,regular,FMCG,Shampoo,6,336,24-07-2023,,,
T944,C385,regular,Grocery,Rice,3,1687,11-12-2023,,,
T945,C122,regular,FMCG,Toothpaste,9,272,17-01-2023,,,
T946,C123,regular,Fashion,Shirt,1,4591,06-09-2023,,,
T946,C123,regular,Fashion,Trouser,1,1790,21-03-2023,,,
T947,C365,premium,Electronics,Laptop,1,38242,09-11-2023,,,
T947,C365,premium,Electronics,Mouse,1,12082,10-03-2023,,,
T948,C358,regular,Grocery,Salt,8,651,13-11-2023,,,
T948,C358,regular,Grocery,Coffee,6,1486,02-02-2023,,,
T949,C135,premium,Electronics,Laptop,1,22833,07-01-2023,,,
T949,C135,premium,Electronics,Mouse,1,21993,16-12-2023,,,
T950,C300,premium,Electronics,Camera,1,4290,02-04-2023,,,
T951,C109,regular,Beauty,Face Wash,1,155,21-11-2023,,,
T952,C288,regular,Fashion,T-shirt,4,1248,01-09-2023,,,
T952,C288,regular,Fashion,Jeans,3,2560,01-10-2023,,,
T952,C288,regular,Fashion,Belt,3,857,06-04-2023,,,
T953,C332,premium,Grocery,Coffee,7,1702,17-01-2023,,,
T953,C332,premium,Grocery,Lentils,5,1516,12-04-2023,,,
T954,C443,regular,Grocery,Coffee,5,696,24-10-2023,,,
T954,C443,regular,Grocery,Lentils,6,1021,12-04-2023,,,
T954,C443,regular,Grocery,Breakfast Cereal,3,368,06-07-2023,,,
T955,C070,premium,Electronics,Laptop,1,27842,28-12-2023,,,
T955,C070,premium,Electronics,Mouse,1,24931,28-11-2023,,,
T956,C014,regular,FMCG,Soap,4,67,07-02-2023,,,
T956,C014,regular,FMCG,Shampoo,9,269,16-11-2023,,,
T956,C014,regular,Beauty,Compact Powder,2,1571,19-04-2023,,,
T956,C014,regular,Beauty,Perfume,4,365,02-03-2023,,,
T957,C228,regular,FMCG,Chips,3,226,25-09-2023,,,
T957,C228,regular,FMCG,Cola,6,495,09-05-2023,,,
T958,C477,regular,FMCG,Biscuits,10,66,20-11-2023,,,
T959,C121,premium,Electronics,Mobile Phone,1,11038,17-03-2023,,,
